Material_Pair,Core_Formula,Shell_Formula,Master_Consensus_Score,Master_Confidence_Index_%,Score_Delta,DualTree_Score,MultiParadigm_Score,DualTree_Agreement_%,MultiParadigm_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Strain_Decay_Factor,Synthesizability_Index,Synthesis_Regime,Confinement_Gain_vs_Lit,Synth_Gain_vs_Lit,Dielectric_Gain_vs_Lit,Composite_Benchmark_Index,Benchmark_Tier
Ba2CrO4 / Ba3B6O11F2,Ba2CrO4,Ba3B6O11F2,0.5921170893283045,83.23487954768072,0.0147999845201115,0.5847170970682487,0.5995170815883603,77.90943550195607,91.06108467640026,0.7966169977268195,5.252710526336427,4.4561,16.384847293223228,-0.4754581531168811,-0.1504678979376584,4.8364,3.991,17.479943759821357,0.347310322521662,0.3495478918322291,Requires Buffer Layer (High Dislocation Risk),1.238,0.517,7.928,2.658,Tier 2: Competitive Alternative
Ba2YCoO5 / Al2Pb3F12,Ba2YCoO5,Al2Pb3F12,0.6034041434430579,81.25404985386673,0.0258105411482753,0.5904988728689202,0.6163094140171955,76.88837214933653,89.92527814337085,1.0272169977268188,5.2252,4.198,16.232185176768496,-0.4370016681209145,0.1815626488804193,4.7072,4.2594,9.513086335825967,0.5624001210106149,0.4387819937847576,Requires Buffer Layer (High Dislocation Risk),1.166,0.648,7.854,2.657,Tier 2: Competitive Alternative
Ba3MnSb2O9 / Al4(B2O5)3,Ba3MnSb2O9,Al4(B2O5)3,0.6042062993195376,77.45209973532997,0.0301222209612341,0.5891451888389205,0.6192674098001547,71.74064161656159,87.97453365447477,1.7628285557013643,5.8127,4.0499,17.147963614598964,-0.5218028582712639,-0.126398182671177,4.6916,3.2493,30.742177508739022,0.1556879276244896,0.2497657363589645,Requires Buffer Layer (High Dislocation Risk),1.125,0.369,8.297,2.6535,Tier 2: Competitive Alternative
Ba(GdTe2)2 / Ba2YC2(O2F)3,Ba(GdTe2)2,Ba2YC2(O2F)3,0.6124514178525879,78.63292698930054,0.0142879278785988,0.6053074539132886,0.6195953817918874,70.69439377145055,88.85103376921175,1.013858253812388,5.263999999999999,4.2502,16.447548766982095,-1.3855989565476177,-0.3015858077266952,3.6815,4.3614,18.4680157544479,0.3271570483663942,0.3701201860036518,Requires Buffer Layer (High Dislocation Risk),1.181,0.547,7.958,2.6533,Tier 2: Competitive Alternative
Ag2PHO4 / Ba2B11H7O22,Ag2PHO4,Ba2B11H7O22,0.6084376645023658,78.51975269873041,0.0270429377889349,0.5949161956078983,0.6219591333968333,72.78040297807974,88.6239503040531,1.5818709676048333,5.6652,4.0833,16.065975906622555,-0.9971200549677576,0.2041730952905738,3.9451,3.737,5.274897974702795,0.7267800968476947,0.4918943347312512,Requires Buffer Layer (High Dislocation Risk),1.134,0.727,7.774,2.6516,Tier 2: Competitive Alternative
AgHg2AsO4 / AlH3NCl3,AgHg2AsO4,AlH3NCl3,0.6101448937949243,81.135702051576,0.0239601856331809,0.5981648009783338,0.6221249866115147,76.28813724997312,89.9667651777741,0.9995169977268192,5.1434,4.1439,15.781001777992866,-0.2337924897916639,-0.0423031443808972,4.1625,4.329,4.000000000000003,0.7850561775518294,0.5431844377860444,Semi-Coherent (Moderate Strain Risk),1.151,0.803,7.636,2.6504,Tier 1: Next-Gen Breakthrough
Ag2P2PdO7 / Ba2HoCl7,Ag2P2PdO7,Ba2HoCl7,0.5896308873773453,78.09784773907425,0.0060050310014651,0.5866283718766127,0.5926334028780778,69.19149633862564,87.94782563955104,1.4222169977268189,5.4559,4.0337000000000005,17.526026148831015,-1.0813122014484131,0.3147234548925304,4.0423,6.0199,48.9226430497489,0.0518282503664231,0.1587307005453247,Requires Buffer Layer (High Dislocation Risk),1.12,0.235,8.48,2.6504,Tier 2: Competitive Alternative
Ba2Mn(AsO4)2 / Ba3Tm(BO2)9,Ba2Mn(AsO4)2,Ba3Tm(BO2)9,0.6455162026733672,74.01908965822686,0.0350342210457158,0.6279990921505093,0.6630333131962252,67.03858474481592,86.37429532320058,1.498186441755564,5.2676,3.7694,16.09980458457755,-0.6808967800288781,-0.193558656550114,4.5418,4.2233,7.012638161081513,0.654250738535122,0.5474481365249695,Requires Buffer Layer (High Dislocation Risk),1.047,0.809,7.79,2.6495,Tier 2: Competitive Alternative
Ba(SmTe2)2 / Al2Pb3F12,Ba(SmTe2)2,Al2Pb3F12,0.6268916904509365,79.797897482791,0.0272462816875135,0.6132685496071798,0.6405148312946933,74.78976944467139,89.27621350777166,1.051116997726819,5.2252,4.1741,16.232185176768496,-1.4505151616526597,-0.1359574519058,3.6075,4.2594,18.070686070686083,0.3351166806752416,0.429149848440578,Requires Buffer Layer (High Dislocation Risk),1.159,0.634,7.854,2.6493,Tier 2: Competitive Alternative
Ba2V3HO9 / Ba3Tb(BO2)9,Ba2V3HO9,Ba3Tb(BO2)9,0.6169527628645446,80.70093224585142,0.0278956163860067,0.6030049546715411,0.6309005710575479,76.41936609702262,89.61410439475627,0.9943169977268193,5.1728,4.1785,15.94269133886722,-0.4138951274381708,-0.0005983008256551,4.6127,4.2127,8.671710711730665,0.5917692514367916,0.495468512218142,Requires Buffer Layer (High Dislocation Risk),1.161,0.732,7.714,2.6491,Tier 2: Competitive Alternative
Ba3NaRuO6 / Ba2P2O7,Ba3NaRuO6,Ba2P2O7,0.5952450512149979,83.70027052443893,0.0104611791812738,0.590014461624361,0.6004756408056349,77.59172183641077,91.57853962980816,0.7866169977268193,5.1483,4.3617,15.807777426493834,-0.7776909148096713,0.0128161038127336,4.7595,4.4602,6.288475680218504,0.6835518414526293,0.4840559600092055,Requires Buffer Layer (High Dislocation Risk),1.212,0.715,7.649,2.6472,Tier 2: Competitive Alternative
Ba3Zr2S7 / Ba2YC2(O2F)3,Ba3Zr2S7,Ba2YC2(O2F)3,0.62032196385832,79.73817076511747,0.025021513541053,0.6078112070877935,0.6328327206288465,74.35135814434648,89.21772952797926,1.082816997726819,5.263999999999999,4.1812000000000005,16.447548766982095,-1.045671597767858,0.1748780254472399,5.6641,4.3614,22.99924083261243,0.2487133947954957,0.3719129476110214,Requires Buffer Layer (High Dislocation Risk),1.161,0.55,7.958,2.6466,Tier 2: Competitive Alternative
Ba2Tl2O5 / Al2Pb3F12,Ba2Tl2O5,Al2Pb3F12,0.5972012289934612,81.25575930154633,0.0240147055369153,0.5851938762250035,0.6092085817619188,76.5253013555211,89.98491096534644,1.0156169977268188,5.2252,4.2096,16.232185176768496,-1.2809147898801745,0.1996389205625237,4.7113,4.2594,9.591832402946094,0.5597271420259652,0.4154098299921598,Requires Buffer Layer (High Dislocation Risk),1.169,0.614,7.854,2.6462,Tier 2: Competitive Alternative
Ba3Zr6BeCl18 / Al2Pb3F12,Ba3Zr6BeCl18,Al2Pb3F12,0.6629967348921785,72.89529228792736,0.047619666056637,0.63918690186386,0.686806567920497,67.7690479391436,85.3111652695898,1.2822169977268187,5.2252,3.943,16.232185176768496,-0.9587388536764708,0.0881055034237889,5.4707,4.2594,22.14159065567477,0.2619592727906086,0.4711857828086835,Requires Buffer Layer (High Dislocation Risk),1.095,0.696,7.854,2.6454,Tier 2: Competitive Alternative
Ba(TbTe2)2 / Al2Pb3F12,Ba(TbTe2)2,Al2Pb3F12,0.6230510070450752,80.15417066125113,0.023638723107596,0.6112316454912772,0.6348703685988732,74.61927738972737,89.57029579033271,1.0413169977268188,5.2252,4.1839,16.232185176768496,-1.4587154265336162,-0.2162336575921986,3.6075,4.2594,18.070686070686083,0.3351166806752416,0.4179432942369401,Requires Buffer Layer (High Dislocation Risk),1.162,0.618,7.854,2.6446,Tier 2: Competitive Alternative
Ba3Zr6BeCl18 / Ba3B6O11F2,Ba3Zr6BeCl18,Ba3B6O11F2,0.6552536233192618,73.8617034630246,0.0417743547524278,0.6343664459430479,0.6761408006954758,68.10359616897854,86.05989095819244,1.2822169977268187,5.252710526336427,3.9705,16.384847293223228,-0.9204275245454538,0.1338622339755698,5.4707,3.991,27.047726981921876,0.1946820658793147,0.4254496801293645,Requires Buffer Layer (High Dislocation Risk),1.103,0.629,7.928,2.6433,Tier 2: Competitive Alternative
Ba4Sb2O / Ba3Tb(BO2)9,Ba4Sb2O,Ba3Tb(BO2)9,0.5889440297660373,84.66311724480617,0.0242176652015616,0.5768351971652564,0.6010528623668181,82.0949033588498,91.43379095245793,0.8908169977268193,5.1728,4.282,15.94269133886722,-1.534758310664362,-0.1085474077533863,4.4929,4.2127,6.2365064880144185,0.6857044036940155,0.4612336457435282,Requires Buffer Layer (High Dislocation Risk),1.189,0.682,7.714,2.6429,Tier 2: Competitive Alternative
Ba4LaGe3SbSe13 / Ba(PO3)2,Ba4LaGe3SbSe13,Ba(PO3)2,0.5874121605381613,80.56015339782253,0.0279035147717289,0.5734604031522967,0.6013639179240257,76.32958549731038,89.41559437319417,1.4883785721190117,5.4349,3.9465,17.290589859932926,-1.5231642562503367,0.2443430888128721,5.952,4.3882,26.27352150537634,0.2040177965250013,0.2176766591599442,Requires Buffer Layer (High Dislocation Risk),1.096,0.322,8.366,2.6427,Tier 2: Competitive Alternative
Ba3UAgS6 / Ba3B6O11F2,Ba3UAgS6,Ba3B6O11F2,0.6121469884626518,81.93269545117413,0.0221556618040611,0.6010691575606212,0.6232248193646823,77.16946484581705,90.40873190957817,0.8985169977268191,5.252710526336427,4.3542,16.384847293223228,-1.303812083484849,-0.1022920398695512,5.6475,3.991,29.331562638335544,0.1695581166869207,0.3403386302380993,Requires Buffer Layer (High Dislocation Risk),1.209,0.503,7.928,2.6419,Tier 2: Competitive Alternative
Ba2YCoO5 / Ba3Tb(BO2)9,Ba2YCoO5,Ba3Tb(BO2)9,0.626843670437321,77.89399559468931,0.0295751668200004,0.6120560870273208,0.6416312538473213,72.30526596567617,88.23060024755195,1.0272169977268188,5.1728,4.1456,15.94269133886722,-0.3224613029659489,-0.1584812813585488,4.7072,4.2127,10.505183548606398,0.5296368983418506,0.4872854732960976,Requires Buffer Layer (High Dislocation Risk),1.152,0.72,7.714,2.6412,Tier 2: Competitive Alternative
Ba(DyTe2)2 / Al2Pb3F12,Ba(DyTe2)2,Al2Pb3F12,0.6184419243434699,79.57168644494634,0.025478488179963,0.6057026802534884,0.6311811684334514,74.08884355099448,89.21527129883897,1.041616997726819,5.2252,4.1836,16.232185176768496,-1.4668174697479008,-0.226264461229563,3.663,4.2594,16.281736281736293,0.3734224057287206,0.4111166647107793,Requires Buffer Layer (High Dislocation Risk),1.162,0.608,7.854,2.6411,Tier 2: Competitive Alternative
Ba(YTe2)2 / Al2Pb3F12,Ba(YTe2)2,Al2Pb3F12,0.6214576122382115,78.84758357707638,0.0263299253040227,0.6082926495862001,0.6346225748902229,73.10381351927147,88.85573648886876,1.061316997726819,5.2252,4.1639,16.232185176768496,-1.4579006816526612,-0.2405197050841759,3.6538,4.2594,16.574525151896665,0.3668659444297526,0.4134193577336947,Requires Buffer Layer (High Dislocation Risk),1.157,0.611,7.854,2.6401,Tier 2: Competitive Alternative
Ba(HoTe2)2 / Al2Pb3F12,Ba(HoTe2)2,Al2Pb3F12,0.6175430494891248,80.0543964527007,0.0266843154366583,0.6042008917707955,0.6308852072074539,75.11404092766344,89.38427698162921,1.0404169977268192,5.2252,4.1848,16.232185176768496,-1.4748049266526604,-0.2294494360542916,3.6538,4.2594,16.574525151896665,0.3668659444297526,0.4086475944216622,Requires Buffer Layer (High Dislocation Risk),1.162,0.604,7.854,2.6399,Tier 2: Competitive Alternative
Ba4Li(BiO4)3 / Ba2P2O7,Ba4Li(BiO4)3,Ba2P2O7,0.5943837560119973,83.23245991347808,0.0163148172889217,0.5862263473675364,0.6025411646564581,78.07656918558929,91.14923877887728,0.8215169977268192,5.1483,4.3268,15.807777426493834,-1.0269848833593065,0.089581214754553,4.7656,4.4602,6.408427060600968,0.6786092218740493,0.4728994541454939,Requires Buffer Layer (High Dislocation Risk),1.202,0.699,7.649,2.6376,Tier 2: Competitive Alternative
Ba2MnSe3 / Ba3Tm(BO2)9,Ba2MnSe3,Ba3Tm(BO2)9,0.6391786194689313,77.84510990542296,0.0276181171777507,0.6253695608800559,0.6529876780578067,71.7671711402397,88.34504666349943,1.322916997726819,5.2676,3.9447,16.467591779378182,-1.3657999630170372,0.0643648439678556,5.7412,4.2233,26.43872361178848,0.2019888505273925,0.3928549664432527,Requires Buffer Layer (High Dislocation Risk),1.096,0.581,7.968,2.6335,Tier 2: Competitive Alternative
Ba2Tl2O5 / Ba3B6O11F2,Ba2Tl2O5,Ba3B6O11F2,0.5941766318310626,81.48698260187362,0.0193490382865783,0.5845021126877734,0.6038511509743517,75.9184983683328,90.2710752583472,1.0156169977268188,5.252710526336427,4.2371,16.384847293223228,-1.2426034607491574,0.2417927355974604,4.7113,3.991,15.288773799163703,0.3965429920730536,0.3460880949651828,Requires Buffer Layer (High Dislocation Risk),1.177,0.511,7.928,2.6318,Tier 2: Competitive Alternative
Ba3NaRuO6 / Ba3Tb(BO2)9,Ba3NaRuO6,Ba3Tb(BO2)9,0.5972899853173319,82.72739765833258,0.0172185900121879,0.5886806903112379,0.6058992803234259,77.5331905340403,90.82041651955367,0.7866169977268193,5.1728,4.3862000000000005,15.94269133886722,-0.6857037143052032,-0.017737449272719,4.7595,4.2127,11.488601743880665,0.499044302051682,0.4172583311826034,Requires Buffer Layer (High Dislocation Risk),1.218,0.617,7.714,2.6317,Tier 2: Competitive Alternative
Ba2B4Se13 / BPH4NO4F,Ba2B4Se13,BPH4NO4F,0.6124522624819322,76.08986307447218,0.0297308187257077,0.5975868531190783,0.627317671844786,69.4375649423411,87.40522578618724,1.587415085264163,5.822624664282443,4.2352,16.712385092842364,-1.013857380731387,-0.2757366830374008,5.7486,3.6476,36.548029085342506,0.1095739341706974,0.2691690710078007,Requires Buffer Layer (High Dislocation Risk),1.176,0.398,8.087,2.6315,Tier 2: Competitive Alternative
Ba(SmTe2)2 / Ba2YC2(O2F)3,Ba(SmTe2)2,Ba2YC2(O2F)3,0.6082780867817004,78.62492215946068,0.0106334477839564,0.6029613628897221,0.6135948106736786,70.2875896268207,88.6523340715331,1.051116997726819,5.263999999999999,4.2129,16.447548766982095,-1.3999257176190465,-0.3122552161219112,3.6075,4.3614,20.89812889812889,0.282426539794433,0.3343906108673128,Requires Buffer Layer (High Dislocation Risk),1.17,0.494,7.958,2.6307,Tier 2: Competitive Alternative
Ba2Ge2Se5 / Ba2HoCl7,Ba2Ge2Se5,Ba2HoCl7,0.6045119757875275,81.00496745688116,0.0238282316649757,0.5925978599550396,0.6164260916200153,76.18297531317728,89.78160199690954,1.5466208727092796,5.4559,3.9092,15.870599506934466,-1.48050820453125,0.0831883761383403,5.8789,6.0199,2.398407865417,0.8649326158313135,0.5321572926264013,Semi-Coherent (Moderate Strain Risk),1.086,0.786,7.679,2.6294,Tier 1: Next-Gen Breakthrough
Ba(TmTe2)2 / Al2Pb3F12,Ba(TmTe2)2,Al2Pb3F12,0.6130874611469146,80.12597305977643,0.0277650428530047,0.5992049397204122,0.626969982573417,75.49427224390396,89.33414185654055,1.039516997726819,5.2252,4.1857,16.232185176768496,-1.4901643359383732,-0.2563728886446711,3.626,4.2594,17.468284611141765,0.347555394178277,0.3851477952743201,Requires Buffer Layer (High Dislocation Risk),1.163,0.569,7.854,2.6279,Tier 2: Competitive Alternative
Ba2InCuO4 / Ba2P2O7,Ba2InCuO4,Ba2P2O7,0.6327203717935288,71.11461537493965,0.0267930547845524,0.6193238444012525,0.646116899185805,61.20609255796906,84.9388064782711,1.3662169977268188,5.1483,3.7821,15.807777426493834,-0.9978610981926406,-0.3325401232119721,4.5464,4.4602,1.896005630828784,0.89162615707927,0.5704218584758087,Coherent Epitaxy (Low Strain Risk),1.051,0.843,7.649,2.6275,Tier 1: Next-Gen Breakthrough
Ba4Li(BiO4)3 / Ba3Tb(BO2)9,Ba4Li(BiO4)3,Ba3Tb(BO2)9,0.5986767547677679,82.4728947629499,0.0157638448540822,0.5907948323407268,0.606558677194809,76.90058542076301,90.68702926246898,0.8215169977268192,5.1728,4.3513,15.94269133886722,-0.934997682854838,0.0583503780479396,4.7656,4.2127,11.601896927983889,0.4956353697977614,0.416590100436265,Requires Buffer Layer (High Dislocation Risk),1.209,0.616,7.714,2.6275,Tier 2: Competitive Alternative
Ag2P2PdO7 / Ba2DyCl7,Ag2P2PdO7,Ba2DyCl7,0.5956537775254708,76.90788059333585,0.0088881463165839,0.5912097043671788,0.6000978506837628,67.54563331682206,87.64952514589164,1.4222169977268189,5.4194,3.9972,17.31921624773407,-1.0846529211150788,0.3084659261483037,4.0423,6.0236,49.01417509833511,0.0515420348552756,0.1701596633024345,Requires Buffer Layer (High Dislocation Risk),1.11,0.251,8.38,2.6272,Tier 2: Competitive Alternative
Ba(ErTe2)2 / Al2Pb3F12,Ba(ErTe2)2,Al2Pb3F12,0.6144686938142448,79.83803740163759,0.0277763323622741,0.6005805276331078,0.6283568599953819,75.02199888717303,89.21600530711942,1.0403169977268183,5.2252,4.184900000000001,16.232185176768496,-1.4778322616526631,-0.2488231498960548,3.6075,4.2594,18.070686070686083,0.3351166806752416,0.3836012201701428,Requires Buffer Layer (High Dislocation Risk),1.162,0.567,7.854,2.627,Tier 2: Competitive Alternative
Ba3Cr2O8 / Ba2YC2(O2F)3,Ba3Cr2O8,Ba2YC2(O2F)3,0.6076432329783885,77.48747633686759,0.0181136872390667,0.5985863893588551,0.6167000765979218,69.45923336415805,88.37467333117644,1.4032169977268192,5.263999999999999,3.8608,16.447548766982095,-0.5654762942582416,0.2476688769167012,4.8242,4.3614,9.593300443596876,0.5596774312505961,0.4004028124857696,Requires Buffer Layer (High Dislocation Risk),1.072,0.592,7.958,2.6257,Tier 2: Competitive Alternative
Ba(LuTe2)2 / Ba3B6O11F2,Ba(LuTe2)2,Ba3B6O11F2,0.6147265989061177,77.1741514942305,0.019798688993979,0.6048272544091281,0.6246259434031072,69.49238748266409,87.97353431869219,1.3820169977268193,5.252710526336427,3.8707,16.384847293223228,-1.46956300775974,-0.2803885602087478,3.6075,3.991,10.630630630630636,0.5256324087900822,0.4128164345166202,Requires Buffer Layer (High Dislocation Risk),1.075,0.61,7.928,2.6256,Tier 2: Competitive Alternative
Ba2Na2U(S2O)2 / Ba2CaP4(H3O8)2,Ba2Na2U(S2O)2,Ba2CaP4(H3O8)2,0.58842869477599,80.26222092982971,0.0212891616111843,0.5777841139703979,0.5990732755815822,74.44367827228866,89.57253117719466,1.5081917121269697,5.4657,3.9575,16.914718051502042,-0.1984276823410202,0.2325457991156032,4.7776,3.8994,18.38161419959812,0.3288716719814027,0.2676315942676809,Requires Buffer Layer (High Dislocation Risk),1.099,0.396,8.185,2.6243,Tier 2: Competitive Alternative
Ba2MnTe3 / Ba2YC2(O2F)3,Ba2MnTe3,Ba2YC2(O2F)3,0.5951519772204197,83.67778917792924,0.0182471864238955,0.5860283840084719,0.6042755704323675,79.10872736790108,91.3573777876868,1.0806169977268187,5.263999999999999,4.1834,16.447548766982095,-1.7347148749876848,-0.2353109910599034,3.6507,4.3614,19.467499383679836,0.3079605117867257,0.3267791384837931,Requires Buffer Layer (High Dislocation Risk),1.162,0.483,7.958,2.6235,Tier 2: Competitive Alternative
Ba3UAgS6 / Al2Pb3F12,Ba3UAgS6,Al2Pb3F12,0.6060685330762237,82.11437790660952,0.0222621544238333,0.594937455864307,0.6171996102881404,77.47310639872185,90.49498091249542,0.8985169977268191,5.2252,4.3267,16.232185176768496,-1.342123412615866,-0.1454919453625164,5.6475,4.2594,24.579017264276224,0.2260428842281732,0.3378603072438082,Requires Buffer Layer (High Dislocation Risk),1.202,0.499,7.854,2.6191,Tier 2: Competitive Alternative
Ba2YCoO5 / Ba3B6O11F2,Ba2YCoO5,Ba3B6O11F2,0.5886469625889816,81.28579315791605,0.0263495728972636,0.5754721761403498,0.6018217490376135,77.12046707162413,89.85073921602851,1.0272169977268188,5.252710526336427,4.2255,16.384847293223228,-0.3986903389898977,0.2239498284226719,4.7072,3.991,15.214989802855202,0.3983170897156131,0.3236483544907675,Requires Buffer Layer (High Dislocation Risk),1.174,0.478,7.928,2.6189,Tier 2: Competitive Alternative
Ba2InSbSe5 / Ba3Tm(BO2)9,Ba2InSbSe5,Ba3Tm(BO2)9,0.5964966368128766,84.05081658592795,0.0254101525579555,0.5837915605338988,0.6092017130918543,81.37845691251324,91.10603347394373,1.0234169977268193,5.2676,4.2442,16.467591779378182,-1.7078275851345963,-0.1638942556901182,5.8583,4.2233,27.909120393288152,0.1847961813286733,0.2927262020019661,Requires Buffer Layer (High Dislocation Risk),1.179,0.433,7.968,2.615,Tier 2: Competitive Alternative
Ba2InSbSe5 / Ba2YC2(O2F)3,Ba2InSbSe5,Ba2YC2(O2F)3,0.590486230443077,85.86253521889773,0.0183580375600451,0.5813072116630544,0.5996652492230996,82.5938359201709,92.34272650118092,1.0234169977268193,5.263999999999999,4.240600000000001,16.447548766982095,-1.764471947600034,-0.047870584351271,5.8583,4.3614,25.551781233463636,0.2131236501386834,0.2929233309123599,Requires Buffer Layer (High Dislocation Risk),1.178,0.433,7.958,2.6123,Tier 2: Competitive Alternative
Ba(GdTe2)2 / Ba3B6H2O13,Ba(GdTe2)2,Ba3B6H2O13,0.6313877806234972,78.20231592061246,0.026759807584092,0.6180078768314512,0.6447676844155432,72.15666450747439,88.54840404603067,1.013858253812388,5.0891,4.0753,15.483711135885049,-1.07297370534226,-0.1262483743528084,3.6815,3.942,7.075920141246773,0.6517506893062175,0.5469532778407392,Requires Buffer Layer (High Dislocation Risk),1.132,0.808,7.492,2.6087,Tier 2: Competitive Alternative
Ba4P2O / Ba3Tb(BO2)9,Ba4P2O,Ba3Tb(BO2)9,0.6057455281269372,81.36170405852842,0.0229673828136207,0.5942618367201268,0.6172292195337475,76.43205098359424,90.1165424355911,1.2965169977268192,5.1728,3.8763,15.94269133886722,-1.6233182343378318,0.0642623119985553,3.996,4.2127,5.42292292292292,0.7203004683752151,0.4817843525746343,Requires Buffer Layer (High Dislocation Risk),1.077,0.712,7.714,2.6085,Tier 2: Competitive Alternative
Ba3UAgS6 / Ba2YC2(O2F)3,Ba3UAgS6,Ba2YC2(O2F)3,0.5858932875284357,79.5095031526542,0.0174076706689557,0.5771894521939578,0.5945971228629136,72.46847843405266,89.36771910024893,0.8985169977268191,5.263999999999999,4.3655,16.447548766982095,-1.291533968582253,-0.3155423204673004,5.6475,4.3614,22.77290836653387,0.2521424795578886,0.2572855418432772,Requires Buffer Layer (High Dislocation Risk),1.213,0.38,7.958,2.6078,Tier 2: Competitive Alternative
Ba3(TaS4)2 / Ba3B6O11F2,Ba3(TaS4)2,Ba3B6O11F2,0.602430328036377,81.87346232696267,0.0229369570641002,0.5909618495043268,0.6138988065684271,77.27229095299629,90.3186601507269,1.000616997726819,5.252710526336427,4.2521,16.384847293223228,-1.3646187390582838,0.1462571435290797,5.6703,3.991,29.615716981464825,0.1666680986477239,0.2939582572200743,Requires Buffer Layer (High Dislocation Risk),1.181,0.434,7.928,2.6065,Tier 2: Competitive Alternative
